store,country,lang,reviewId,date,userName,rating,appVersion,thumbsUp,title,text,replyDate,replyText,url
App Store,th,,11417124195,2024-06-24T10:04:22Z,อิ๋ว44,1,,0,การแจ้งเตือน,แย่มากชอบแจ้งเตือนให้แม่ใจหาย ให้แม่กลัวค่ะ,,สวัสดีค่ะ ขอบคุณสำหรับความคิดเห็นของคุณ เราขออภัยในความไม่สะดวกที่เกิดจากการแจ้งเตือนที่น่ากลัวเกินไป เราจะนำความคิดเห็นของคุณไปพิจารณาเพื่อปรับปรุงประสบการณ์ผู้ใช้ ขอบคุณค่ะ,https://apps.apple.com/th/app/id1042523855?see-all=reviews
App Store,th,,11289881305,2024-05-21T05:27:21Z,ใบหญ้าา,1,,0,เข้าแอพไม่ได้,คือเข้าแอพแล้วลบบัณชีเข้าอีกไม่ได้ทำไงค่ะ ช่วยแก้ให้หน่อยค่ะ ออกแล้วเข้าไม่ได้ด้วยจ้า แก้ไข้ทีค่ะ,,สวัสดีค่ะ ขออภัยสำหรับปัญหาที่เกิดขึ้นด้วยค่ะ โปรดแคปหน้าจอส่งอีเมลพร้อมรายละเอียดบัญชีของคุณไปที่ app.feedback@theasianparent.com เพื่อให้เราสามารถช่วยเหลือได้ทันทีค่ะ 😊 หวังว่าคุณจะสนับสนุนแอพตั้งครรภ์และเลี้ยงลูกของเราต่อไปด้วยการเพิ่มคะแนน 5 ดาว และกลับมาติดตามการตั้งครรภ์หรือตรวจครรภ์ เพื่อเช็กพัฒนาการลูกน้อยในครรภ์จากแอปของเราทุกวันนะคะ,https://apps.apple.com/th/app/id1042523855?see-all=reviews
App Store,th,,11287351184,2024-05-20T12:23:32Z,ถ้าพี่ไม่ได้,1,,0,ใช้ไม่ได้,กดถัดไปไม่ได้ 😡🤬,,สวัสดีค่ะ ขออภัยสำหรับปัญหาที่เกิดขึ้นด้วยค่ะ โปรดแคปหน้าจอส่งอีเมลพร้อมรายละเอียดบัญชีของคุณไปที่ app.feedback@theasianparent.com เพื่อให้เราสามารถช่วยเหลือได้ทันทีค่ะ 😊 หวังว่าคุณจะสนับสนุนแอพตั้งครรภ์และเลี้ยงลูกของเราต่อไปด้วยการเพิ่มคะแนน 5 ดาว และกลับมาติดตามการตั้งครรภ์หรือตรวจครรภ์ เพื่อเช็กพัฒนาการลูกน้อยในครรภ์จากแอปของเราทุกวันนะคะ,https://apps.apple.com/th/app/id1042523855?see-all=reviews
App Store,th,,11113574768,2024-04-02T14:58:33Z,ค้างเวลากรอก,1,,0,ค้าง,กรอกข้อมูลไม่ได้ ค้างมากก,,ขออภัยสำหรับปัญหาที่เกิดขึ้นด้วยนะคะ เราจะรายงานปัญหานี้ไปยังทีมพัฒนาแอพเพื่อปรับปรุงให้ดียิ่งขึ้นต่อไป ถ้าเห็นว่าแอพตั้งครรภ์และเลี้ยงลูกของเรามีประโยชน์ อย่าลืมบอกต่อคุณพ่อคุณแม่ท่านอื่น ๆ ด้วยนะคะ หวังว่าคุณจะกลับมาติดตามการตั้งครรภ์หรือตรวจครรภ์ เพื่อเช็กพัฒนาการลูกน้อยในครรภ์จากแอปของเราทุกวันค่ะ 😊,https://apps.apple.com/th/app/id1042523855?see-all=reviews
App Store,th,,11021065748,2024-03-08T10:10:24Z,ออาอ,1,,0,คำนวณอายุผิด,ลูกอายุ 1เดือน แอพบอป 5ปี,,สวัสดีค่ะ ขออภัยสำหรับปัญหาที่เกิดขึ้นด้วยค่ะ โปรดแคปหน้าจอส่งอีเมลพร้อมรายละเอียดบัญชีของคุณไปที่ app.feedback@theasianparent.com เพื่อให้เราสามารถช่วยเหลือได้ทันทีค่ะ 😊 หวังว่าคุณจะสนับสนุนแอพตั้งครรภ์และเลี้ยงลูกของเราต่อไปด้วยการเพิ่มคะแนน 5 ดาว และกลับมาติดตามการตั้งครรภ์หรือตรวจครรภ์ เพื่อเช็กพัฒนาการลูกน้อยในครรภ์จากแอปของเราทุกวันนะคะ,https://apps.apple.com/th/app/id1042523855?see-all=reviews
App Store,th,,10954833960,2024-02-19T03:39:22Z,hfcjjnj,1,,0,ค้าง,ก่อนหน้านี้ใช้ได้ดีปกติ แต่ตอนนี้เข้าไม่ได้ค้างหน้าเดิมนานมาก รบกวนทีมงานเร่งแก้ไขด้วยค่ะ,,สวัสดีค่ะคุณพ่อคุณแม่ ขอบคุณสำหรับคำแนะนำและขออภัยที่ทำให้รู้สึกไม่ประทับใจหลังจากใช้งานแอพตั้งครรภ์และเลี้ยงลูกของเรา เราจะพยายามปรับปรุงเพื่อให้คุณสามารถตรวจครรภ์ ติดตามการตั้งครรภ์ หรือพัฒนาการลูกน้อยในครรภ์ และเลี้ยงดูลูกน้อยได้ง่ายยิ่งขึ้น อย่าลืมกลับมาใช้งานแอปของเราใหม่ในครั้งหน้าและให้คะแนน 5 ดาวกับเรานะคะ 😊,https://apps.apple.com/th/app/id1042523855?see-all=reviews
App Store,th,,10948017902,2024-02-17T09:12:42Z,ดืกนดทสกวแทดนกท,1,,0,รำคาญโฆษณา,โฆษณาไร้สาระพร่ำเพรื่อมาก,,สวัสดี ผู้ปกครอง เราต้องขออภัยในความไม่สะดวกที่เกิดขึ้น😔 โฆษณามีความจำเป็นสำหรับเราในการรักษาความพร้อมใช้งานของแอปโดยไม่คิดค่าใช้จ่ายใดๆ สำหรับผู้ใช้ของเรา อย่างไรก็ตาม เราให้ความสำคัญกับความคิดเห็นของคุณและได้ดำเนินการเพื่อลดโฆษณา สำหรับคำถามเพิ่มเติม ติดต่อเราได้ที่ app.feedback@tickledmedia.com ขอบคุณค่ะ 😊,https://apps.apple.com/th/app/id1042523855?see-all=reviews
App Store,th,,10912171651,2024-02-07T13:12:21Z,ซีจูนคนสวย,1,,0,ช่วยปรับปรุงหน่อย,เข้าแอบรอโหลดนานมากแอบค้างอีกปรับปรุงหน่อยจะเข้าดูก็ดูไม่ได้รอนานเกิน,,ขออภัยสำหรับปัญหาที่เกิดขึ้นด้วยนะคะ เราจะรายงานปัญหานี้ไปยังทีมพัฒนาแอพเพื่อปรับปรุงให้ดียิ่งขึ้นต่อไป ถ้าเห็นว่าแอพตั้งครรภ์และเลี้ยงลูกของเรามีประโยชน์ อย่าลืมบอกต่อคุณพ่อคุณแม่ท่านอื่น ๆ ด้วยนะคะ หวังว่าคุณจะกลับมาติดตามการตั้งครรภ์หรือตรวจครรภ์ เพื่อเช็กพัฒนาการลูกน้อยในครรภ์จากแอปของเราทุกวันค่ะ 😊,https://apps.apple.com/th/app/id1042523855?see-all=reviews
App Store,th,,10868359178,2024-01-27T03:42:23Z,Meijixx,1,,0,เข้าระบบไม่ได้ค่ะ,iPhone ใช้ไม่ได้ค่ะ กดปุ่มถัดไปไม่ได้เข้าระบบไม่ได้ค่ะ,,ขออภัยสำหรับปัญหาที่เกิดขึ้นด้วยค่ะ รบกวนแจ้งรายละเอียดไปที่ app.feedback@theasianparent.com เพื่อให้ทีมงานตรวจสอบอย่างละเอียดอีกครั้งค่ะ ถ้าเห็นว่าแอพตั้งครรภ์และเลี้ยงลูกของเรามีประโยชน์ อย่าลืมบอกต่อคุณพ่อคุณแม่ท่านอื่น ๆ ด้วยนะคะ หวังว่าคุณจะกลับมาติดตามการตั้งครรภ์หรือตรวจครรภ์ เพื่อเช็กพัฒนาการลูกน้อยในครรภ์จากแอปของเราทุกวันค่ะ 😊,https://apps.apple.com/th/app/id1042523855?see-all=reviews
App Store,th,,10823832788,2024-01-15T07:03:02Z,อิงค์อิง,1,,0,โฆษณาเยอะเกิน,พอกดเข้าอ่านความคิดเห็นของแม่ๆหลายคน พอจะกดกลับไปหน้าฟีดโฆษณาตลอดเลย ทุกครั้งที่กดเข้าดูเชยจนโหลดแอพอื่นมาแทบแล้วรำคาญโฆษณา,,สวัสดี ผู้ปกครอง เราต้องขออภัยในความไม่สะดวกที่เกิดขึ้น😔 โฆษณามีความจำเป็นสำหรับเราในการรักษาความพร้อมใช้งานของแอปโดยไม่คิดค่าใช้จ่ายใดๆ สำหรับผู้ใช้ของเรา อย่างไรก็ตาม เราให้ความสำคัญกับความคิดเห็นของคุณและได้ดำเนินการเพื่อลดโฆษณา สำหรับคำถามเพิ่มเติม ติดต่อเราได้ที่ app.feedback@tickledmedia.com ขอบคุณค่ะ 😊,https://apps.apple.com/th/app/id1042523855?see-all=reviews
App Store,th,,10813266605,2024-01-12T13:16:06Z,Kuykuyyy,1,,0,ปรับปรุงด่วน,มีภาษาอังกฤษกับภาษาไทยผสมกันไปหมด เปลี่ยนให้เป็นภาษาไทยแล้วก็ยังเป็นเหมือนเดิม ตรงพัฒนาการเป็นภาษาอังกฤษ แก้ด่วนๆเป็นมาเดือนแล้ว,,สวัสดีค่ะ วิธีการเปลี่ยนให้เป็นภาษาไทย เพียงแค่ตั้งค่าในหน้าโปรไฟล์ คลิกที่รูปโปรไฟล์มุมซ้ายบน และเลื่อนมาที่ Edit Profile เลือกภาษาไทยและประเทศไทยแล้วกด save ค่ะ 😊 หวังว่าคุณจะสนับสนุนแอพตั้งครรภ์และเลี้ยงลูกของเราต่อไปด้วยการเพิ่มคะแนน 5 ดาว และติดตามการตั้งครรภ์หรือตรวจครรภ์ เพื่อเช็กพัฒนาการลูกน้อยในครรภ์จากแอปของเราทุกวันนะคะ,https://apps.apple.com/th/app/id1042523855?see-all=reviews
App Store,th,,10800973141,2024-01-09T04:07:09Z,hooey_girl,1,,0,Too much advertising notifications,So annoying. Too much advertising notifications,,"Hi, Parent. Thank you for your review. We apologize for the inconvenience caused by the excessive notifications. We'll take your feedback into consideration to improve the user experience. In the mean time, please send a screenshot of the issue to app.feedback@theasianparent.com to help us investigate and assist you better. Thank you.",https://apps.apple.com/th/app/id1042523855?see-all=reviews
App Store,th,,10776869920,2024-01-03T01:22:41Z,เบื่อเฟสบุคเวอร์ชั่นใหม่,1,,0,ลงวันเกิดลูก ระบบคำนวนผิด,ลงวันเกิดลูกเพิ่ง 8 เดือนระบบบอก 5 ปี วันเดือนปีเกิดก็ตรง ติดตามพัฒนาการตามช่วงวัยไม่ได้เลย ต้องหมุน ย้อน เปลี่ยนหน้าก็กลับมา 5 ปี อีก,,ขออภัยสำหรับปัญหาที่เกิดขึ้นด้วยค่ะ รบกวนแจ้งรายละเอียดไปที่ app.feedback@theasianparent.com เพื่อให้ทีมงานตรวจสอบอย่างละเอียดอีกครั้งค่ะ ถ้าเห็นว่าแอพตั้งครรภ์และเลี้ยงลูกของเรามีประโยชน์ อย่าลืมบอกต่อคุณพ่อคุณแม่ท่านอื่น ๆ ด้วยนะคะ หวังว่าคุณจะกลับมาติดตามการตั้งครรภ์หรือตรวจครรภ์ เพื่อเช็กพัฒนาการลูกน้อยในครรภ์จากแอปของเราทุกวันค่ะ 😊,https://apps.apple.com/th/app/id1042523855?see-all=reviews
App Store,th,,10722318044,2023-12-20T12:49:51Z,แคท 1,1,,0,ใส่เบอร๋มือถือ บอกไม่อัพเดท แลกของรางวัลไม่ได้,แลกของรางวัลไม่ได้,,ขออภัยสำหรับปัญหาที่เกิดขึ้นด้วยค่ะ รบกวนแจ้งรายละเอียดไปที่ app.feedback@theasianparent.com เพื่อให้ทีมงานตรวจสอบอย่างละเอียดอีกครั้งค่ะ ถ้าเห็นว่าแอพตั้งครรภ์และเลี้ยงลูกของเรามีประโยชน์ อย่าลืมบอกต่อคุณพ่อคุณแม่ท่านอื่น ๆ ด้วยนะคะ หวังว่าคุณจะกลับมาติดตามการตั้งครรภ์หรือตรวจครรภ์ เพื่อเช็กพัฒนาการลูกน้อยในครรภ์จากแอปของเราทุกวันค่ะ 😊,https://apps.apple.com/th/app/id1042523855?see-all=reviews
App Store,th,,10715690590,2023-12-19T05:40:21Z,JS2755,1,,0,นับลูกดิ้น,นับลูกดิ้นหายไปไหน,,ขออภัยสำหรับปัญหาที่เกิดขึ้นด้วยนะคะ เราจะรายงานปัญหานี้ไปยังทีมพัฒนาแอพเพื่อปรับปรุงให้ดียิ่งขึ้นต่อไป ถ้าเห็นว่าแอพตั้งครรภ์และเลี้ยงลูกของเรามีประโยชน์ อย่าลืมบอกต่อคุณพ่อคุณแม่ท่านอื่น ๆ ด้วยนะคะ หวังว่าคุณจะกลับมาติดตามการตั้งครรภ์หรือตรวจครรภ์ เพื่อเช็กพัฒนาการลูกน้อยในครรภ์จากแอปของเราทุกวันค่ะ 😊,https://apps.apple.com/th/app/id1042523855?see-all=reviews
App Store,th,,10618472746,2023-11-24T04:25:04Z,พ’แพรว,1,,0,ดูรูปพัฒนาการเด็กไม่ได้,ดูรูปพัฒนาการเด็กไม่ได้,,สวัสดีค่ะ ขออภัยสำหรับปัญหาที่เกิดขึ้นด้วยค่ะ โปรดแคปหน้าจอส่งอีเมลพร้อมรายละเอียดบัญชีของคุณไปที่ app.feedback@theasianparent.com เพื่อให้เราสามารถช่วยเหลือได้ทันทีค่ะ 😊 หวังว่าคุณจะสนับสนุนแอพตั้งครรภ์และเลี้ยงลูกของเราต่อไปด้วยการเพิ่มคะแนน 5 ดาว และกลับมาติดตามการตั้งครรภ์หรือตรวจครรภ์ เพื่อเช็กพัฒนาการลูกน้อยในครรภ์จากแอปของเราทุกวันนะคะ,https://apps.apple.com/th/app/id1042523855?see-all=reviews
App Store,th,,10453876823,2023-10-08T23:44:37Z,sayrobearto,1,,0,กรุณาแก้ไขดูรูปทารกได้แค่ 2 วิแล้วภาพหาย,กรุณาแก้ไขดูรูปทารกได้แค่ 2 วิแล้วภาพหาย,,สวัสดีค่ะ ขออภัยสำหรับปัญหาที่เกิดขึ้นด้วยค่ะ โปรดแคปหน้าจอส่งอีเมลพร้อมรายละเอียดบัญชีของคุณไปที่ app.feedback@theasianparent.com เพื่อให้เราสามารถช่วยเหลือได้ทันทีค่ะ 😊 หวังว่าคุณจะสนับสนุนแอพตั้งครรภ์และเลี้ยงลูกของเราต่อไปด้วยการเพิ่มคะแนน 5 ดาว และกลับมาติดตามการตั้งครรภ์หรือตรวจครรภ์ เพื่อเช็กพัฒนาการลูกน้อยในครรภ์จากแอปของเราทุกวันนะคะ,https://apps.apple.com/th/app/id1042523855?see-all=reviews
App Store,th,,10427130337,2023-10-01T14:17:24Z,พพพพพี,1,,0,แอพค้างตลอด,ขึ้นว่าข้อผิดพลาดๆ หลายรอบๆ เข้าไม่ได้เลย อ่านข้อความอะไรก็ไม่ได้ พัฒนาแก้ไขด่วน!,,สวัสดีค่ะคุณพ่อคุณแม่ ขอบคุณสำหรับคำแนะนำและขออภัยที่ทำให้รู้สึกไม่ประทับใจหลังจากใช้งานแอพตั้งครรภ์และเลี้ยงลูกของเรา เราจะพยายามปรับปรุงเพื่อให้คุณสามารถตรวจครรภ์ ติดตามการตั้งครรภ์ หรือพัฒนาการลูกน้อยในครรภ์ และเลี้ยงดูลูกน้อยได้ง่ายยิ่งขึ้น อย่าลืมกลับมาใช้งานแอปของเราใหม่ในครั้งหน้าและให้คะแนน 5 ดาวกับเรานะคะ 😊,https://apps.apple.com/th/app/id1042523855?see-all=reviews
App Store,th,,10332810879,2023-09-04T10:52:53Z,AomJPrommasit,1,,0,เปิดอ่านบทความไม่ได้,เปิดอ่านบทความไม่ได้,,สวัสดีค่ะ ขออภัยที่ทำให้รู้สึกไม่ประทับใจหลังจากใช้งานแอพตั้งครรภ์และเลี้ยงลูกของเรา เราจะพยายามปรับปรุงเพื่อให้คุณสามารถอ่านบทความการตรวจครรภ์ ติดตามการตั้งครรภ์ พัฒนาการลูกน้อยในครรภ์ การเลี้ยงดูลูกน้อย หรือบทความอื่น ๆ ได้สะดวกง่ายดายยิ่งขึ้น อย่าลืมกลับมาใช้งานแอปของเราใหม่ในครั้งหน้าและให้คะแนน 5 ดาวกับเรานะคะ 😊,https://apps.apple.com/th/app/id1042523855?see-all=reviews
App Store,th,,10315000609,2023-08-30T09:40:44Z,นันตชัย,1,,0,รูป,รูปเด็กทารกไม่ขึ้นคะ,,,https://apps.apple.com/th/app/id1042523855?see-all=reviews
App Store,th,,10308599569,2023-08-28T14:18:18Z,ดีมากคะ มีประโยชน์,1,,0,แอปค้าง ผิดพลาดบ่อย ควรปรับปรุงค่ะ,แอปค้าง ผิดพลาดบ่อย ควรปรับปรุงค่ะ,,,https://apps.apple.com/th/app/id1042523855?see-all=reviews
App Store,th,,10274595449,2023-08-19T03:50:15Z,Sunisa254703,1,,0,แอปมีปัญหาในการใช้ค่ะ,ดูการเจริญเติบโตของลูกในแอปไม่ได้เลยค่ะ,,,https://apps.apple.com/th/app/id1042523855?see-all=reviews
App Store,th,,10267856511,2023-08-17T09:24:07Z,ขนมปังสัขยา,1,,0,ทำไมถึงดูรูปว่ากี่สัปดาห์ไม่ได้คะ,ทำไมถึงดูรูปว่ากี่สัปดาห์ไม่ได้คะ,,,https://apps.apple.com/th/app/id1042523855?see-all=reviews
App Store,th,,10264094296,2023-08-16T10:14:28Z,mint 21,1,,0,ค้างบ่อยมากค่ะ ดูอะไรไม่ได้เลย,แก้ไขหน่อยค่ะ,,,https://apps.apple.com/th/app/id1042523855?see-all=reviews
App Store,th,,10212045478,2023-08-02T17:27:57Z,งดีดี,1,,0,เข้าไม่ได้ค่ะ,เข้าแอปไม่ได้,,สวัสดีค่ะ ขออภัยสำหรับปัญหาที่เกิดขึ้นด้วยค่ะ โปรดอัดคลิปภาพหน้าจอพร้อมรายละเอียดบัญชีของคุณส่งไปที่ app.feedback@theasianparent.com เพื่อให้เราสามารถช่วยเหลือได้ทันทีค่ะ 😊 หวังว่าคุณจะสนับสนุนแอปตั้งครรภ์และเลี้ยงลูกของเราต่อไปนะคะ,https://apps.apple.com/th/app/id1042523855?see-all=reviews
App Store,th,,10148968510,2023-07-17T03:51:36Z,Mildtcn,1,,0,แอพแย่มากค่ะ,โหลดมาแรกๆใช้ดีค่ะ แอพเสถียรดี หลังๆมารูป3มิติดูไม่ได้ ล่าสุดอายุครรภ์30วีคแต่แอปขึ้นไมาเกิน3สัปดาห์ แก้ไขด้วยนะคะ มีอีกหลายจุดเลย,,,https://apps.apple.com/th/app/id1042523855?see-all=reviews
App Store,th,,10113828973,2023-07-07T14:05:55Z,wangwern,1,,0,การแจ้งเตือน,"เวลามีการแจ้งเตือนมา หัวข้อน่าสนใจมากค่ะ พอกดเด้งเข้ามา เลื่อนหาหัวข้อที่แจ้งเตือน งงมากค่ะ ไม่เข้าใจเหมือนกัน
อ่ะ…!!!! ทีนี้พอให้แสดงความคิดเห็น จะส่งให้ป้อนชื่อเล่น ป้อนชื่ออะไรไปก็ไม่ได้เลย งง???",,,https://apps.apple.com/th/app/id1042523855?see-all=reviews
App Store,th,,10101453812,2023-07-04T02:45:56Z,จุด2จุด,1,,0,ค้าง,คือกดอ่านอะไรไม่ได้เลยเกี่ยวกะพัฒนาการของลูกค้างหมด เเต่หน้าอื่นอ่านได้หมด ต้องการมาดูพัฒนาการลูกค่ะ ปรับปรุงด้วย,,,https://apps.apple.com/th/app/id1042523855?see-all=reviews
App Store,th,,10050719553,2023-06-19T17:07:48Z,กอล์ฟ และ อุ้ม,1,,0,รูปสามมิติหาย,พอดีกดดูตรงพัฒนาการของลูก  รูปสามมิติ มันเด้งหายไปตลอดเลยครับ แก้ไขยังไงครับ โหลดกี่เครื่องก็เป็น,,,https://apps.apple.com/th/app/id1042523855?see-all=reviews
App Store,th,,10027989158,2023-06-13T02:56:55Z,🧸🍪🥐,1,,0,ค้างบ่อยไปไหม,แอพค้างบ่อยเกินอีกหน่อยคนคงเปลี่ยนไปใช้แอพอื่นถ้าแอพยังค้างบ่อยๆอยู่แบบนี้เริ่มจะไม่อยากใช้ละ👎🏻,,,https://apps.apple.com/th/app/id1042523855?see-all=reviews
App Store,th,,10027972528,2023-06-13T02:48:59Z,Srinarin,1,,0,sign in doesnt work. is this a scam?,…,,"Hi there, thank you for flagging this — and no, we can assure you this is not a scam! We're sorry for the frustration and confusion the sign-in issue has caused. To investigate further, please send us an email: app.id@theasianparent.com.",https://apps.apple.com/th/app/id1042523855?see-all=reviews
App Store,th,,10027930502,2023-06-13T02:29:17Z,หวายยยยยยยยย,1,,0,แอพมีปัญหาค่ะ,เข้าไม่ได้เลยหมุนแล้วหมุนอีกลบแอพ4-5รอบแล้วเข้าสู่ระบบใหม่ยังไงก็เข้าไม่ได้ตอนแรกคิดว่าเป็นเฉพาะเครื่องตัวเองแต่พอลองเอาของแฟนโหลดของแฟนก็เป็นเหมือนกันเลย,,,https://apps.apple.com/th/app/id1042523855?see-all=reviews
App Store,th,,10003210707,2023-06-05T22:18:36Z,แม่ของน้องมาร์เวล,1,,0,แอพค้าง,เข้าใช้งานบันทึกการให้นม ตามผ้าอ้อม ตามการนอนไม่ได้เลย แก้ไขด่วน กดเข้าก็ค้าง,,,https://apps.apple.com/th/app/id1042523855?see-all=reviews
App Store,th,,9967600624,2023-05-26T15:35:31Z,คุนเเม่,1,,0,ดาวเดียวพอ,ห่วยเเตก ห่วยเเตกมากค่ะกดติดตามทารกก็ไม่ขึ้นให้,,,https://apps.apple.com/th/app/id1042523855?see-all=reviews
App Store,th,,9894320784,2023-05-05T07:50:20Z,MayChanakan,1,,0,กดเข้าดูรูปไม่ได้เป็นเพราะอะไรคะ กดดูแล้วหาย,…,,,https://apps.apple.com/th/app/id1042523855?see-all=reviews
App Store,th,,9838390048,2023-04-19T14:00:48Z,June thida,1,,0,เข้าแอพไม่ได้,ดาวน์โหลดแอพแล้วเข้าใช้ไม่ได้เลยลบดาวน์โหลดใหม่กลายรอบมากช่วยแก้ไขด้วยค่ะ,,สวัสดีค่ะ ขออภัยสำหรับปัญหาที่เกิดขึ้นด้วยค่ะ โปรดอัดคลิปภาพหน้าจอพร้อมรายละเอียดบัญชีของคุณส่งไปที่ app.feedback@theasianparent.com เพื่อให้เราสามารถช่วยเหลือได้ทันทีค่ะ 😊 หวังว่าคุณจะสนับสนุนแอปตั้งครรภ์และเลี้ยงลูกของเราต่อไปนะคะ,https://apps.apple.com/th/app/id1042523855?see-all=reviews
App Store,th,,9775159215,2023-04-01T13:32:17Z,ddaaafff,1,,0,เข้าระบบไม่ได้ แอปค้าง,เข้าระบบไม่ได้ แอปค้าง,,สวัสดีค่ะ ขออภัยสำหรับปัญหาที่เกิดขึ้นด้วยค่ะ โปรดอัดคลิปภาพหน้าจอพร้อมรายละเอียดบัญชีของคุณส่งไปที่ app.feedback@theasianparent.com เพื่อให้เราสามารถช่วยเหลือได้ทันทีค่ะ 😊 หวังว่าคุณจะสนับสนุนแอปตั้งครรภ์และเลี้ยงลูกของเราต่อไปนะคะ,https://apps.apple.com/th/app/id1042523855?see-all=reviews
App Store,th,,9738898474,2023-03-22T06:02:59Z,Eungeung12,1,,0,อายุไม่ตรง,ปีเกิดลูกไม่ตรงกับอายุบัจจุปัน เกิด2023 แต่ในแอปอายุ5ขวบ,,สวัสดีค่ะ เนื่องจากแอปจะนับอายุลูกตามปฏิทินที่คุณแม่ตั้งในโทรศัพท์ เช่น คุณแม่ตั้งเป็น พ.ศ. แอปก็จะนับตาม พ.ศ. แนะนำให้คุณแม่ใส่ข้อมูล วันเดือนปีเกิดของลูกให้ตรงตาม ค.ศ. หรือ พ.ศ. แบบเดียวกับที่ตั้งค่าไว้ในโทรศัพท์ค่ะ จากนั้นลอง Log Out และ Log In เข้าไปใหม่จะทำให้วันที่ตรงกับความเป็นจริงค่ะ ❤️,https://apps.apple.com/th/app/id1042523855?see-all=reviews
App Store,th,,9737045603,2023-03-21T16:02:35Z,นิรึดราม่า,1,,0,เข้าแอป,เข้าแอปไม่ได้ค่ะ,,สวัสดีค่ะ ขออภัยสำหรับปัญหาที่เกิดขึ้นด้วยค่ะ โปรดแคปหน้าจอพร้อมรายละเอียดบัญชีของคุณส่งไปที่ app.feedback@theasianparent.com เพื่อให้เราสามารถช่วยเหลือได้ทันทีค่ะ 😊 หวังว่าคุณจะสนับสนุนแอปตั้งครรภ์และเลี้ยงลูกของเราต่อไปนะคะ,https://apps.apple.com/th/app/id1042523855?see-all=reviews
App Store,th,,9605171683,2023-02-11T04:38:40Z,phonthipphoolukdan,1,,0,เข้าระบบไม่ได้,เคยเข้าระบบไปแล้ว1รอบ แล้วลบบัญชีค่ะ พอจะเข้าไปอีกรอบเข้าไม่ได้ ตอนแรกล็อคอินด้วย เฟสบุ๊ค แล้วจะล็อคอินด้วย google แต่เข้าไม่ได้ มันหมุน รอนานมาก แต่ก็เข้าไม่ได้ค่ะ,,สวัสดีค่ะ ทางทีมงานขออภัยสำหรับปัญหาที่เกิดขึ้นด้วยนะคะ โปรดแคปหน้าจอพร้อมรายละเอียดบัญชีของคุณส่งไปที่ app.feedback@theasianparent.com เพื่อให้เราสามารถช่วยเหลือได้ทันทีค่ะ,https://apps.apple.com/th/app/id1042523855?see-all=reviews
App Store,th,,9580367004,2023-02-04T01:49:11Z,ศุทธินีแสนบุตร,1,,0,ติดตามพัฒนาการไม่ได้,ลูก2.3ขวบกับ1.1ขวบ ในแอพไปขึ้น5ปี ทั้งๆที่ตั้งค่าวันเดือนปีเกิดลูกแล้วนะ,,สวัสดีค่ะ เนื่องจากแอปจะนับอายุลูกตามปฏิทินที่คุณแม่ตั้งในโทรศัพท์ เช่น คุณแม่ตั้งเป็น พ.ศ. แอปก็จะนับตาม พ.ศ. แนะนำให้คุณแม่ใส่ข้อมูล วันเดือนปีเกิดของลูกให้ตรงตาม ค.ศ. หรือ พ.ศ. แบบเดียวกับที่ตั้งค่าไว้ในโทรศัพท์ค่ะ จากนั้นลอง Log Out และ Log In เข้าไปใหม่จะทำให้วันที่ตรงกับความเป็นจริงค่ะ ❤️,https://apps.apple.com/th/app/id1042523855?see-all=reviews
App Store,th,,9516829611,2023-01-17T10:58:03Z,การกนก,1,,0,เข้าแอฟค้างตลอดเลยค่ะ,ขอบคุณค่ะ,,ขออภัยสำหรับปัญหาที่เกิดขึ้นด้วยนะคะ ทางแอดมินได้รายงานปัญหานี้ไปยังทีมพัฒนาแอปแล้ว เราจะพยายามปรับปรุงเพื่อให้คุณสามารถอ่านบทความการตรวจครรภ์ ติดตามการตั้งครรภ์ พัฒนาการลูกน้อยในครรภ์ การเลี้ยงดูลูกน้อย บทความสุขภาพของทารก หรือบทความอื่น ๆ ได้สะดวกง่ายดายยิ่งขึ้น อย่าลืมกลับมาใช้งานแอปของเราใหม่ในครั้งหน้าและให้คะแนน 5 ดาวกับเรานะคะ 😊,https://apps.apple.com/th/app/id1042523855?see-all=reviews
App Store,th,,9369192413,2022-12-07T05:14:56Z,cgubdyj,1,,0,แย่,เข้าใช้งานไม่ได้กดเชื่อต่อกับเฟสบุ๊คก้ไม่เชื่อต่อให้แย่มากๆลบหลายรอบก้เข้าไม่ได้,,สวัสดีค่ะ ทางทีมงานขออภัยสำหรับปัญหาที่เกิดขึ้นด้วยนะคะ โปรดแคปหน้าจอพร้อมรายละเอียดบัญชีของคุณส่งไปที่ app.feedback@theasianparent.com เพื่อให้เราสามารถช่วยเหลือได้ทันทีค่ะ,https://apps.apple.com/th/app/id1042523855?see-all=reviews
App Store,th,,9340988201,2022-11-29T08:55:49Z,kk_ty,1,,0,แอปเป็นอะไร,App กรอกข้อมูลแล้วเลื่อนไม่ได้เลย พอใส่วันที่ก็กดอะไรต่อไม่ได้ อายุเด็กประมวลผลออกมาก็ผิด,,สวัสดีค่ะ ขออภัยสำหรับปัญหาที่เกิดขึ้นด้วยค่ะ โปรดแคปหน้าจอพร้อมรายละเอียดบัญชีของคุณส่งไปที่ app.feedback@theasianparent.com เพื่อให้เราสามารถช่วยเหลือได้ทันทีค่ะ,https://apps.apple.com/th/app/id1042523855?see-all=reviews
